building_id,borough,house_number,street,units,units_complete,
27014,1,9,POST AVENUE,49,2,
27165,1,151,RIDGE STREET,10,1,
27185,1,125,RIVERSIDE DRIVE,61,1,
27189,1,1314,RIVERSIDE DRIVE,64,1,
27255,1,340,RIVERSIDE DRIVE,61,1,
27312,1,589,RIVERSIDE DRIVE,39,1,
27313,1,590,RIVERSIDE DRIVE,40,1,
27318,1,610,RIVERSIDE DRIVE,57,1,
27321,1,635,RIVERSIDE DRIVE,68,68,
27323,1,644,RIVERSIDE DRIVE,96,2,
27337,1,706,RIVERSIDE DRIVE,51,2,
27343,1,736,RIVERSIDE DRIVE,57,1,
27351,1,765,RIVERSIDE DRIVE,100,1,
27357,1,790,RIVERSIDE DRIVE,202,1,
27360,1,801,RIVERSIDE DRIVE,49,1,
27375,1,834,RIVERSIDE DRIVE,31,1,
27382,1,853,RIVERSIDE DRIVE,55,55,
27393,1,884,RIVERSIDE DRIVE,60,1,
27394,1,894,RIVERSIDE DRIVE,55,55,
27526,1,125,SEAMAN AVENUE,49,1,
27527,1,128,SEAMAN AVENUE,24,1,
27529,1,143,SEAMAN AVENUE,49,1,
27530,1,153,SEAMAN AVENUE,27,1,
27532,1,2,SEAMAN AVENUE,64,1,
27549,1,34,SEAMAN AVENUE,60,1,
27553,1,65,SEAMAN AVENUE,47,47,
27563,1,1,SHERIDAN SQUARE,43,2,
27564,1,1,SHERMAN AVENUE,57,1,
27568,1,109,SHERMAN AVENUE,25,2,
27570,1,113,SHERMAN AVENUE,25,1,
27580,1,133,SHERMAN AVENUE,38,1,
27582,1,144,SHERMAN AVENUE,41,41,
27583,1,152,SHERMAN AVENUE,41,1,
27596,1,201,SHERMAN AVENUE,75,1,
27603,1,241,SHERMAN AVENUE,73,1,
27604,1,248,SHERMAN AVENUE,45,1,
27606,1,252,SHERMAN AVENUE,21,21,
27611,1,52,ARDEN STREET,73,1,
27622,1,30,SICKLES STREET,52,2,
27667,1,2,SOUTH PINEHURST AVENUE,43,1,
27729,1,204,SPRING STREET,26,26,
27733,1,22,SPRING STREET,18,18,
27828,1,115,ST MARKS PLACE,22,1,
27834,1,121,ST MARKS PLACE,33,1,
27882,1,58,ST MARKS PLACE,21,1,
27923,1,1061,ST NICHOLAS AVENUE,43,1,
27943,1,1238,ST NICHOLAS AVENUE,40,1,
27954,1,1271,ST NICHOLAS AVENUE,36,1,
27964,1,1320,ST NICHOLAS AVENUE,55,1,
27967,1,1340,ST NICHOLAS AVENUE,13,1,
27988,1,1441,ST NICHOLAS AVENUE,12,1,
27990,1,1447,ST NICHOLAS AVENUE,50,1,
28036,1,1610,ST NICHOLAS AVENUE,38,2,
28043,1,600,WEST 192 STREET,39,1,
28048,1,1649,ST NICHOLAS AVENUE,82,82,
28070,1,202,ST NICHOLAS AVENUE,10,10,
28080,1,270,ST NICHOLAS AVENUE,77,1,
28082,1,281,ST NICHOLAS AVENUE,33,33,
28083,1,320,ST NICHOLAS AVENUE,49,1,
28110,1,410,ST NICHOLAS AVENUE,269,1,
28125,1,45,ST NICHOLAS AVENUE,12,1,
28132,1,488,ST NICHOLAS AVENUE,15,15,
28142,1,580,ST NICHOLAS AVENUE,92,92,
28143,1,582,ST NICHOLAS AVENUE,96,96,
28144,1,60,ST NICHOLAS AVENUE,53,53,
28149,1,61,ST NICHOLAS AVENUE,49,1,
28161,1,656,ST NICHOLAS AVENUE,31,31,
28165,1,666,ST NICHOLAS AVENUE,49,1,
28172,1,695,ST NICHOLAS AVENUE,39,1,
28174,1,707,ST NICHOLAS AVENUE,35,7,
28178,1,713,ST NICHOLAS AVENUE,9,9,
28180,1,715,ST NICHOLAS AVENUE,9,1,
28182,1,717,ST NICHOLAS AVENUE,9,1,
28217,1,761,ST NICHOLAS AVENUE,8,2,
28240,1,809,ST NICHOLAS AVENUE,10,1,
28290,1,929,ST NICHOLAS AVENUE,66,66,
28291,1,930,ST NICHOLAS AVENUE,55,1,
28292,1,938,ST NICHOLAS AVENUE,50,1,
28310,1,972,ST NICHOLAS AVENUE,11,1,
28316,1,18,ST NICHOLAS PLACE,36,2,
28323,1,34,ST NICHOLAS PLACE,15,2,
28339,1,69,ST NICHOLAS PLACE,60,1,
28342,1,80,ST NICHOLAS PLACE,48,48,
28352,1,41,ST NICHOLAS TERRACE,72,1,
28468,1,112,SUFFOLK STREET,15,15,
28470,1,116,SUFFOLK STREET,8,1,
28567,1,231,SULLIVAN STREET,5,1,
28673,1,40,THAYER STREET,73,73,
28674,1,42,THAYER STREET,37,2,
28679,1,78,THAYER STREET,63,1,
28727,1,175,THOMPSON STREET,30,1,
28729,1,177,THOMPSON STREET,27,1,
28738,1,218,THOMPSON STREET,33,33,
28777,1,61,TIEMANN PLACE,63,63,
28932,1,157,VERMILYEA AVENUE,31,2,
28937,1,23,VERMILYEA AVENUE,21,1,
28948,1,66,VERMILYEA AVENUE,40,1,
28956,1,98,VERMILYEA AVENUE,57,57,
28981,1,11,WADSWORTH AVENUE,21,1,
28991,1,15,WADSWORTH AVENUE,25,25,
28992,1,160,WADSWORTH AVENUE,57,1,
29017,1,280,WADSWORTH AVENUE,3,1,
29018,1,281,WADSWORTH AVENUE,84,1,
29033,1,325,WADSWORTH AVENUE,24,2,
29044,1,370,WADSWORTH AVENUE,25,1,
29047,1,382,WADSWORTH AVENUE,42,1,
29055,1,84,WADSWORTH AVENUE,26,1,
29057,1,88,WADSWORTH AVENUE,17,1,
29069,1,72,WADSWORTH TERRACE,42,1,
29071,1,82,WADSWORTH TERRACE,42,42,
29325,1,763,WASHINGTON STREET,20,1,
29326,1,765,WASHINGTON STREET,8,8,
29367,1,130,WATER STREET,121,1,
29616,1,323,WEST 4 STREET,14,1,
29648,1,43,WEST 8 STREET,7,7,
29652,1,49,WEST 8 STREET,6,1,
29760,1,208,WEST 10 STREET,39,39,
29780,1,242,WEST 10 STREET,22,1,
29926,1,28,WEST 11 STREET,10,1,
29932,1,286,WEST 11 STREET,8,1,
30045,1,255,WEST 12 STREET,10,1,
30274,1,22,WEST 14 STREET,107,1,
30331,1,344,WEST 14 STREET,25,1,
30525,1,228,WEST 16 STREET,17,17,
30579,1,105,WEST 17 STREET,18,18,
30777,1,144,WEST 19 STREET,33,33,
30838,1,341,WEST 19 STREET,6,1,
30905,1,156,WEST 20 STREET,9,1,
30985,1,343,WEST 20 STREET,8,1,
31099,1,234,WEST 21 STREET,36,1,
31126,1,312,WEST 21 STREET,11,1,
31135,1,329,WEST 21 STREET,10,1,
31257,1,229,WEST 22 STREET,8,8,
31380,1,454,WEST 22 STREET,16,1,
31502,1,416,WEST 23 STREET,25,1,
31643,1,120,WEST 25 STREET,4,1,
31893,1,139,WEST 28 STREET,16,1,
32178,1,23,WEST 31 STREET,4,1,
32495,1,454,WEST 36 STREET,20,1,
32560,1,332,WEST 37 STREET,18,1,
32681,1,434,WEST 38 STREET,12,1,
32983,1,324,WEST 43 STREET,20,1,
33087,1,412,WEST 44 STREET,6,1,
33088,1,414,WEST 44 STREET,51,1,
33177,1,325,WEST 45 STREET,218,1,
33213,1,438,WEST 45 STREET,17,3,
33214,1,440,WEST 45 STREET,17,17,
33218,1,447,WEST 45 STREET,34,1,
33344,1,410,WEST 46 STREET,15,15,
33376,1,459,WEST 46 STREET,55,1,
33460,1,330,WEST 47 STREET,5,5,
33491,1,416,WEST 47 STREET,20,1,
33510,1,439,WEST 47 STREET,9,1,
33542,1,522,WEST 47 STREET,10,1,
33611,1,340,WEST 48 STREET,15,1,
33674,1,531,WEST 48 STREET,20,1,
33703,1,152,WEST 49 STREET,30,1,
33720,1,310,WEST 49 STREET,20,1,
33729,1,330,WEST 49 STREET,20,20,
33731,1,334,WEST 49 STREET,20,1,
33739,1,407,WEST 49 STREET,10,1,
33799,1,341,WEST 50 STREET,151,1,
33917,1,460,WEST 51 STREET,4,4,
34011,1,346,WEST 53 STREET,9,2,
34067,1,315,WEST 54 STREET,15,2,
34235,1,306,WEST 56 STREET,111,1,
34258,1,413,WEST 56 STREET,16,16,
34275,1,455,WEST 56 STREET,3,1,
34356,1,425,WEST 57 STREET,50,1,
34360,1,448,WEST 57 STREET,20,2,
34436,1,446,WEST 58 STREET,15,15,
34643,1,42,WEST 69 STREET,14,1,
34791,1,122,WEST 71 STREET,10,2,
34902,1,342,WEST 71 STREET,126,126,
35033,1,37,WEST 72 STREET,87,1,
35105,1,268,WEST 73 STREET,10,1,
35178,1,138,WEST 74 STREET,10,1,
35464,1,250,WEST 76 STREET,8,1,
35597,1,52,WEST 77 STREET,137,1,
35684,1,102,WEST 79 STREET,38,1,
35705,1,172,WEST 79 STREET,100,1,
35711,1,212,WEST 79 STREET,12,1,
35788,1,206,WEST 80 STREET,13,1,
35873,1,204,WEST 81 STREET,20,20,
35934,1,184,WEST 82 STREET,8,8,
35936,1,202,WEST 82 STREET,30,1,
35943,1,224,WEST 82 STREET,12,1,
35952,1,310,WEST 82 STREET,9,1,
35965,1,33,WEST 82 STREET,10,1,
35992,1,104,WEST 83 STREET,18,1,
35998,1,122,WEST 83 STREET,72,1,
36048,1,317,WEST 83 STREET,20,1,
36092,1,158,WEST 84 STREET,20,9,
36155,1,39,WEST 84 STREET,10,1,
36176,1,100,WEST 85 STREET,16,1,
36199,1,147,WEST 85 STREET,8,1,
36220,1,203,WEST 85 STREET,35,1,
36260,1,335,WEST 85 STREET,8,1,
36319,1,114,WEST 86 STREET,50,4,
36376,1,343,WEST 86 STREET,255,1,
36389,1,51,WEST 86 STREET,72,1,
36433,1,142,WEST 87 STREET,10,1,
36723,1,174,WEST 89 STREET,21,1,
36923,1,52,WEST 91 STREET,10,1,
36957,1,206,WEST 92 STREET,141,1,
36960,1,292,WEST 92 STREET,24,1,
37000,1,200,WEST 93 STREET,68,2,
37030,1,110,WEST 94 STREET,36,1,
37104,1,108,WEST 95 STREET,24,1,
37151,1,161,WEST 95 STREET,7,1,
37177,1,316,WEST 95 STREET,192,192,
37181,1,330,WEST 95 STREET,123,123,
37238,1,320,WEST 96 STREET,31,1,
37258,1,226,WEST 97 STREET,34,1,
37296,1,248,WEST 99 STREET,42,1,
37308,1,120,WEST 100 STREET,287,1,
37440,1,3,WEST 103 STREET,20,1,
37459,1,9,WEST 103 STREET,8,1,
37476,1,209,WEST 104 STREET,47,1,
37481,1,216,WEST 104 STREET,10,1,
37511,1,105,WEST 105 STREET,10,2,
37532,1,213,WEST 105 STREET,30,1,
37611,1,21,WEST 106 STREET,20,20,
37631,1,318,WEST 106 STREET,19,1,
37667,1,203,WEST 107 STREET,29,1,
37668,1,205,WEST 107 STREET,14,1,
37670,1,209,WEST 107 STREET,10,1,
37671,1,210,WEST 107 STREET,54,1,
37672,1,211,WEST 107 STREET,10,1,
37714,1,11,WEST 108 STREET,12,1,
37730,1,216,WEST 108 STREET,15,1,
37762,1,7,WEST 108 STREET,25,1,
37766,1,8,WEST 108 STREET,25,2,
37797,1,215,WEST 109 STREET,25,25,
37853,1,141,WEST 111 STREET,20,1,
37854,1,143,WEST 111 STREET,10,1,
37857,1,146,WEST 111 STREET,16,1,
37883,1,311,WEST 111 STREET,28,28,
37888,1,504,WEST 111 STREET,42,1,
37912,1,126,WEST 112 STREET,11,1,
38008,1,134,WEST 113 STREET,10,1,
38012,1,140,WEST 113 STREET,15,1,
38013,1,141,WEST 113 STREET,10,1,
38017,1,200,WEST 113 STREET,83,1,
38055,1,309,WEST 113 STREET,10,1,
38073,1,517,WEST 113 STREET,46,3,
38110,1,102,WEST 114 STREET,5,5,
38153,1,265,WEST 114 STREET,115,1,
38164,1,305,WEST 114 STREET,15,1,
38166,1,307,WEST 114 STREET,15,15,
38171,1,312,WEST 114 STREET,25,3,
38251,1,272,WEST 115 STREET,20,20,
38313,1,120,WEST 116 STREET,39,6,
38315,1,125,WEST 116 STREET,16,1,
38334,1,215,WEST 116 STREET,38,1,
38349,1,245,WEST 116 STREET,15,15,
38356,1,257,WEST 116 STREET,31,31,
38372,1,312,WEST 116 STREET,10,1,
38374,1,314,WEST 116 STREET,10,10,
38375,1,315,WEST 116 STREET,10,1,
38377,1,319,WEST 116 STREET,20,1,
38480,1,280,WEST 117 STREET,15,1,
38549,1,152,WEST 118 STREET,30,30,
38568,1,278,WEST 118 STREET,10,1,
38569,1,279,WEST 118 STREET,10,1,
38572,1,29,WEST 118 STREET,20,1,
38592,1,357,WEST 118 STREET,21,1,
38612,1,73,WEST 118 STREET,10,1,
38773,1,81,WEST 119 STREET,10,10,
38831,1,15,WEST 120 STREET,11,1,
38970,1,160,WEST 121 STREET,11,11,
38991,1,221,WEST 121 STREET,10,1,
38994,1,225,WEST 121 STREET,21,3,
39170,1,255,WEST 122 STREET,10,1,
39171,1,257,WEST 122 STREET,10,1,
39172,1,259,WEST 122 STREET,10,10,
39383,1,522,WEST 123 STREET,10,1,
39385,1,526,WEST 123 STREET,11,1,
39386,1,528,WEST 123 STREET,56,56,
39387,1,530,WEST 123 STREET,11,1,
39409,1,126,WEST 124 STREET,9,1,
39415,1,146,WEST 124 STREET,11,1,
39431,1,31,WEST 124 STREET,90,2,
39468,1,17,WEST 125 STREET,49,49,
39531,1,457,WEST 125 STREET,16,16,
39543,1,511,WEST 125 STREET,27,27,
39663,1,361,WEST 126 STREET,20,2,
39665,1,365,WEST 126 STREET,10,10,
39666,1,367,WEST 126 STREET,9,1,
39702,1,464,WEST 126 STREET,19,19,
39710,1,504,WEST 126 STREET,18,1,
39726,1,564,WEST 126 STREET,20,20,
39740,1,7,WEST 126 STREET,11,11,
39804,1,274,WEST 127 STREET,13,13,
39806,1,278,WEST 127 STREET,14,14,
39834,1,370,WEST 127 STREET,10,1,
39835,1,372,WEST 127 STREET,10,1,
39842,1,405,WEST 127 STREET,18,18,
39858,1,55,WEST 127 STREET,13,13,
40019,1,134,WEST 129 STREET,10,1,
40020,1,136,WEST 129 STREET,4,1,
40049,1,20,WEST 129 STREET,29,29,
40099,1,7,WEST 129 STREET,14,14,
40187,1,408,WEST 130 STREET,83,83,
40229,1,103,WEST 131 STREET,9,1,
40347,1,36,WEST 131 STREET,14,1,
40519,1,50,WEST 132 STREET,47,1,
40553,1,125,WEST 133 STREET,21,21,
40554,1,127,WEST 133 STREET,24,24,
40589,1,206,WEST 133 STREET,22,22,
40614,1,541,WEST 133 STREET,37,1,
40676,1,502,WEST 134 STREET,30,30,
40679,1,507,WEST 134 STREET,20,1,
40684,1,513,WEST 134 STREET,20,1,
40686,1,516,WEST 134 STREET,21,2,
40689,1,519,WEST 134 STREET,25,2,
40692,1,522,WEST 134 STREET,24,1,
40702,1,111,WEST 135 STREET,18,1,
40704,1,119,WEST 135 STREET,24,1,
40711,1,174,WEST 135 STREET,254,1,
40740,1,234,WEST 135 STREET,29,2,
40764,1,509,WEST 135 STREET,15,1,
40778,1,525,WEST 135 STREET,21,1,
40857,1,170,WEST 136 STREET,18,1,
40903,1,251,WEST 136 STREET,5,5,
40934,1,510,WEST 136 STREET,18,1,
40939,1,520,WEST 136 STREET,36,1,
40947,1,615,WEST 136 STREET,21,21,
40948,1,618,WEST 136 STREET,29,29,
40954,1,630,WEST 136 STREET,45,45,
40964,1,111,WEST 137 STREET,18,2,
40980,1,133,WEST 137 STREET,55,1,
40988,1,176,WEST 137 STREET,15,1,
40999,1,21,WEST 137 STREET,18,1,
41094,1,616,WEST 137 STREET,25,25,
41095,1,622,WEST 137 STREET,25,25,
41098,1,7,WEST 137 STREET,18,1,
41099,1,9,WEST 137 STREET,18,1,
41109,1,111,WEST 138 STREET,10,1,
41111,1,112,WEST 138 STREET,54,1,
41162,1,237,WEST 138 STREET,15,1,
41207,1,314,WEST 138 STREET,7,7,
41238,1,603,WEST 138 STREET,25,25,
41304,1,213,WEST 139 STREET,7,7,
41366,1,306,WEST 139 STREET,3,3,
41381,1,45,WEST 139 STREET,259,1,
41392,1,565,WEST 139 STREET,35,35,
41396,1,608,WEST 139 STREET,49,2,
41399,1,640,WEST 139 STREET,62,62,
41401,1,133,WEST 140 STREET,55,1,
41403,1,143,WEST 140 STREET,56,56,
41405,1,151,WEST 140 STREET,55,4,
41416,1,210,WEST 140 STREET,18,2,
41417,1,211,WEST 140 STREET,10,1,
41426,1,222,WEST 140 STREET,18,1,
41467,1,507,WEST 140 STREET,16,1,
41484,1,603,WEST 140 STREET,55,55,
41491,1,111,WEST 141 STREET,59,1,
41492,1,117,WEST 141 STREET,49,1,
41493,1,127,WEST 141 STREET,49,49,
41494,1,137,WEST 141 STREET,49,3,
41502,1,160,WEST 141 STREET,14,14,
41505,1,208,WEST 141 STREET,24,1,
41518,1,345,WEST 141 STREET,36,1,
41540,1,462,WEST 141 STREET,9,1,
41577,1,602,WEST 141 STREET,55,1,
41580,1,617,WEST 141 STREET,43,2,
41586,1,123,WEST 142 STREET,17,2,
41590,1,131,WEST 142 STREET,13,1,
41598,1,148,WEST 142 STREET,55,1,
41631,1,502,WEST 142 STREET,8,1,
41668,1,541,WEST 142 STREET,19,19,
41677,1,60,WEST 142 STREET,259,259,
41689,1,627,WEST 142 STREET,8,1,
41705,1,139,WEST 143 STREET,17,2,
41722,1,458,WEST 143 STREET,20,1,
41791,1,203,WEST 144 STREET,28,28,
41794,1,219,WEST 144 STREET,41,1,
41847,1,473,WEST 144 STREET,8,1,
41848,1,474,WEST 144 STREET,10,1,
41854,1,510,WEST 144 STREET,44,1,
41864,1,535,WEST 144 STREET,5,1,
41872,1,553,WEST 144 STREET,20,1,
41877,1,612,WEST 144 STREET,68,1,
41883,1,133,WEST 145 STREET,29,1,
41907,1,247,WEST 145 STREET,41,2,
41975,1,475,WEST 145 STREET,20,1,
41979,1,502,WEST 145 STREET,20,20,
41989,1,520,WEST 145 STREET,110,1,
41990,1,524,WEST 145 STREET,44,44,
41995,1,533,WEST 145 STREET,15,15,
41996,1,538,WEST 145 STREET,44,1,
42026,1,265,WEST 146 STREET,20,1,
42029,1,271,WEST 146 STREET,20,1,
42059,1,454,WEST 146 STREET,10,1,
42069,1,506,WEST 146 STREET,18,18,
42070,1,510,WEST 146 STREET,18,18,
42072,1,518,WEST 146 STREET,24,1,
42080,1,552,WEST 146 STREET,21,21,
42097,1,210,WEST 147 STREET,41,1,
42102,1,228,WEST 147 STREET,98,98,
42108,1,290,WEST 147 STREET,16,16,
42113,1,304,WEST 147 STREET,33,1,
42130,1,415,WEST 147 STREET,6,6,
42151,1,450,WEST 147 STREET,33,33,
42166,1,515,WEST 147 STREET,21,2,
42170,1,526,WEST 147 STREET,21,1,
42173,1,530,WEST 147 STREET,21,1,
42176,1,534,WEST 147 STREET,21,1,
42214,1,206,WEST 148 STREET,100,1,
42254,1,453,WEST 148 STREET,4,2,
42263,1,474,WEST 148 STREET,22,1,
42270,1,514,WEST 148 STREET,21,1,
42321,1,224,WEST 149 STREET,18,1,
42332,1,305,WEST 149 STREET,24,2,
42340,1,450,WEST 149 STREET,47,2,
42342,1,452,WEST 149 STREET,30,1,
42375,1,533,WEST 149 STREET,5,1,
42394,1,556,WEST 149 STREET,9,2,
42412,1,408,WEST 150 STREET,42,1,
42415,1,417,WEST 150 STREET,10,1,
42440,1,509,WEST 150 STREET,4,4,
42444,1,515,WEST 150 STREET,8,1,
42475,1,556,WEST 150 STREET,8,2,
42476,1,557,WEST 150 STREET,31,2,
42484,1,208,WEST 151 STREET,117,117,
42488,1,286,WEST 151 STREET,18,18,
42518,1,535,WEST 151 STREET,32,32,
42521,1,605,WEST 151 STREET,25,1,
42522,1,609,WEST 151 STREET,49,1,
42548,1,510,WEST 152 STREET,21,21,
42551,1,514,WEST 152 STREET,20,1,
42575,1,553,WEST 152 STREET,7,1,
42579,1,584,WEST 152 STREET,21,1,
42588,1,614,WEST 152 STREET,55,2,
42610,1,445,WEST 153 STREET,53,1,
42618,1,459,WEST 153 STREET,8,8,
42682,1,429,WEST 154 STREET,20,20,
42701,1,575,WEST 155 STREET,29,29,
42725,1,550,WEST 156 STREET,4,1,
42732,1,605,WEST 156 STREET,41,41,
42756,1,544,WEST 157 STREET,40,40,
42757,1,547,WEST 157 STREET,42,1,
42759,1,600,WEST 157 STREET,41,1,
42777,1,526,WEST 158 STREET,29,1,
42780,1,536,WEST 158 STREET,30,1,
42783,1,541,WEST 158 STREET,24,1,
42784,1,544,WEST 158 STREET,42,1,
42812,1,513,WEST 159 STREET,10,1,
42818,1,521,WEST 159 STREET,20,1,
42822,1,530,WEST 159 STREET,10,1,
42824,1,532,WEST 159 STREET,20,20,
42825,1,534,WEST 159 STREET,20,20,
42864,1,539,WEST 160 STREET,21,1,
42866,1,543,WEST 160 STREET,21,1,
42878,1,638,WEST 160 STREET,43,2,
42879,1,645,WEST 160 STREET,49,2,
42881,1,652,WEST 160 STREET,29,1,
42889,1,518,WEST 161 STREET,24,1,
42893,1,526,WEST 161 STREET,25,25,
42918,1,574,WEST 161 STREET,31,1,
42924,1,657,WEST 161 STREET,49,49,
42925,1,664,WEST 161 STREET,43,1,
42928,1,421,WEST 162 STREET,65,2,
42984,1,656,WEST 162 STREET,50,1,
42999,1,448,WEST 163 STREET,20,1,
43005,1,520,WEST 163 STREET,55,55,
43008,1,535,WEST 163 STREET,30,1,
43013,1,548,WEST 163 STREET,20,1,
43015,1,552,WEST 163 STREET,21,1,
43019,1,652,WEST 163 STREET,54,1,
43026,1,452,WEST 164 STREET,20,1,
43027,1,453,WEST 164 STREET,20,1,
43029,1,457,WEST 164 STREET,18,1,
43031,1,463,WEST 164 STREET,9,9,
43034,1,503,WEST 164 STREET,24,2,
43053,1,484,WEST 165 STREET,10,10,
43156,1,705,WEST 170 STREET,21,3,
43157,1,709,WEST 170 STREET,21,21,
43193,1,511,WEST 172 STREET,22,1,
43209,1,725,WEST 172 STREET,47,2,
43249,1,736,WEST 173 STREET,79,1,
43250,1,503,WEST 174 STREET,26,1,
43262,1,561,WEST 174 STREET,20,1,
43270,1,515,WEST 175 STREET,20,20,
43301,1,574,WEST 176 STREET,30,2,
43302,1,580,WEST 176 STREET,31,31,
43305,1,615,WEST 176 STREET,17,1,
43310,1,824,WEST 176 STREET,42,1,
43313,1,503,WEST 177 STREET,23,1,
43314,1,504,WEST 177 STREET,16,16,
43315,1,511,WEST 177 STREET,33,1,
43323,1,608,WEST 177 STREET,52,2,
43327,1,701,WEST 177 STREET,40,1,
43333,1,508,WEST 178 STREET,36,1,
43334,1,530,WEST 178 STREET,57,57,
43341,1,656,WEST 178 STREET,21,21,
43349,1,517,WEST 179 STREET,6,1,
43357,1,561,WEST 179 STREET,39,1,
43366,1,705,WEST 179 STREET,20,1,
43373,1,517,WEST 180 STREET,26,1,
43378,1,605,WEST 180 STREET,21,1,
43385,1,707,WEST 180 STREET,21,1,
43389,1,716,WEST 180 STREET,21,21,
43391,1,720,WEST 180 STREET,21,3,
43392,1,803,WEST 180 STREET,37,1,
43397,1,511,WEST 181 STREET,28,28,
43403,1,558,WEST 181 STREET,12,1,
43404,1,561,WEST 181 STREET,19,1,
43418,1,801,WEST 181 STREET,57,57,
43424,1,867,WEST 181 STREET,72,72,
43426,1,875,WEST 181 STREET,85,1,
43440,1,570,WEST 182 STREET,26,26,
43446,1,505,WEST 183 STREET,31,1,
43447,1,509,WEST 183 STREET,31,2,
43449,1,551,WEST 183 STREET,2,2,
43461,1,564,WEST 183 STREET,10,2,
43479,1,731,WEST 183 STREET,63,1,
43493,1,550,WEST 184 STREET,30,1,
43540,1,561,WEST 186 STREET,21,1,
43547,1,515,WEST 187 STREET,43,1,
43560,1,551,WEST 187 STREET,25,1,
43561,1,557,WEST 187 STREET,21,21,
43602,1,540,WEST 189 STREET,31,1,
43603,1,558,WEST 189 STREET,21,1,
43610,1,612,WEST 189 STREET,21,2,
43612,1,510,WEST 190 STREET,44,44,
43636,1,606,WEST 191 STREET,21,2,
43638,1,609,WEST 191 STREET,21,2,
43641,1,568,WEST 192 STREET,31,1,
43642,1,569,WEST 192 STREET,29,29,
43666,1,541,WEST 204 STREET,77,77,
43673,1,611,WEST 204 STREET,40,1,
43683,1,417,WEST 205 STREET,73,1,
43703,1,595,WEST 207 STREET,28,28,
43727,1,501,WEST 214 STREET,20,1,
43749,1,510,WEST 218 STREET,42,42,
43762,1,109,WEST 225 STREET,9,2,
43964,1,282,WEST END AVENUE,10,10,
44028,1,498,WEST END AVENUE,47,1,
44070,1,621,WEST END AVENUE,8,8,
44088,1,646,WEST END AVENUE,20,1,
44099,1,698,WEST END AVENUE,90,1,
44135,1,841,WEST END AVENUE,91,1,
44137,1,851,WEST END AVENUE,18,18,
44522,1,1670,YORK AVENUE,32,32,
44544,2,2226,ADAMS PLACE,16,1,
44551,2,2238,ADAMS PLACE,54,54,
44557,2,1622,ADAMS STREET,2,1,
44562,2,1720,ADAMS STREET,3,1,
44721,2,767,ADEE AVENUE,3,3,
44823,2,3035,ALBANY CRESCENT,1,2,
44825,2,3056,ALBANY CRESCENT,21,1,
44854,2,953,ALDUS STREET,40,1,
45366,2,3978,AMUNDSON AVENUE,2,2,
45417,2,1080,ANDERSON AVENUE,92,1,
45436,2,1197,ANDERSON AVENUE,52,52,
45437,2,901,ANDERSON AVENUE,40,3,
45438,2,946,ANDERSON AVENUE,16,16,
45454,2,974,ANDERSON AVENUE,9,9,
45459,2,990,ANDERSON AVENUE,77,77,
45482,2,2277,ANDREWS AVENUE NORTH,49,5,
45487,2,2296,ANDREWS AVENUE NORTH,28,1,
45503,2,2341,ANDREWS AVENUE NORTH,16,1,
45509,2,1710,ANDREWS AVENUE SOUTH,82,2,
45510,2,1725,ANDREWS AVENUE SOUTH,84,84,
45559,2,1878,ANDREWS AVENUE SOUTH,2,1,
45567,2,1905,ANDREWS AVENUE SOUTH,12,12,
45569,2,1915,ANDREWS AVENUE SOUTH,11,1,
45573,2,1929,ANDREWS AVENUE SOUTH,11,2,
45577,2,1935,ANDREWS AVENUE SOUTH,23,1,
45581,2,1955,ANDREWS AVENUE SOUTH,2,2,
45594,2,1705,ANTHONY AVENUE,21,1,
45628,2,1846,ANTHONY AVENUE,43,43,
45699,2,2100,ANTHONY AVENUE,56,56,
45700,2,2160,ANTHONY AVENUE,39,39,
45716,2,2200,AQUEDUCT AVENUE EAST,56,2,
45743,2,2505,AQUEDUCT AVENUE WEST,49,1,
45746,2,2541,AQUEDUCT AVENUE WEST,37,2,
45747,2,2547,AQUEDUCT AVENUE WEST,37,1,
45760,2,1875,ARCHER STREET,9,1,
46066,2,2856,BRONX PARK EAST,37,1,
46079,2,788,ARNOW AVENUE,55,55,
46082,2,809,ARNOW AVENUE,4,1,
46101,2,3108,ARNOW PLACE,3,1,
46118,2,3139,ARNOW PLACE,2,1,
46130,2,1846,ARTHUR AVENUE,19,1,
46134,2,1892,ARTHUR AVENUE,51,1,
46149,2,2001,ARTHUR AVENUE,45,45,
46164,2,2074,ARTHUR AVENUE,27,27,
46167,2,2086,ARTHUR AVENUE,2,2,
46252,2,2423,ARTHUR AVENUE,10,2,
46443,2,789,ASTOR AVENUE,73,2,
46471,2,923,AVENUE ST JOHN,8,1,
46473,2,931,AVENUE ST JOHN,8,1,
46528,2,3064,BAILEY AVENUE,31,1,
46540,2,3138,BAILEY AVENUE,47,47,
46541,2,3150,BAILEY AVENUE,75,75,
46543,2,3300,BAILEY AVENUE,97,2,
46568,2,3804,BAILEY AVENUE,64,64,
46642,2,2601,BAINBRIDGE AVENUE,11,1,
46644,2,2605,BAINBRIDGE AVENUE,11,3,
46663,2,2671,BAINBRIDGE AVENUE,2,1,
46710,2,2869,BAINBRIDGE AVENUE,73,1,
46780,2,3215,BAINBRIDGE AVENUE,53,1,
46812,2,3510,BAINBRIDGE AVENUE,66,1,
46901,2,601,BAKER AVENUE,3,1,
47240,2,3341,BARKER AVENUE,5,1,
47343,2,3181,BARKLEY AVENUE,2,1,
